transaction_id,card_id,bin,brand,card_type,home_country,merchant_id,mcc,merchant_country,amount,currency,card_present,timestamp,device_id,ip_country,ip_address,auth_result,is_fraud_pattern,fraud_scenario,chargeback,device_unique_cards,small_cnp_tx_count,risk_score,triggered_rules
tx_146,card_985,370000,Amex,credit,FR,m_63,5999,GB,103.88,USD,True,2025-10-26 15:29:42.680621,device_2625,FR,51.49.85.3,approved,0,,0,4,0,0,
tx_147,card_713,520000,Mastercard,debit,CA,m_148,6051,CA,561.45,USD,False,2025-10-14 07:28:09.680621,device_1727,CA,23.109.217.53,approved,0,,0,7,0,40,"high_amount_cnp,shared_device_many_cards"
tx_148,card_856,400100,Visa,debit,MX,m_25,5968,BR,161.36,USD,False,2025-10-27 21:56:38.680621,device_4406,MX,101.222.36.78,approved,0,,0,5,0,15,shared_device_many_cards
tx_149,card_327,400100,Visa,debit,FR,m_60,5999,CA,114.01,USD,True,2025-11-09 03:51:42.680621,device_311,FR,51.27.91.128,approved,0,,0,2,0,0,
tx_150,card_989,370000,Amex,credit,DE,m_198,5968,GB,8.47,USD,False,2025-12-01 03:20:21.680621,device_578,DE,51.116.132.208,approved,0,,0,3,1,0,
tx_151,card_57,400000,Visa,credit,DE,m_156,4814,MX,225.82,USD,True,2025-11-16 05:20:27.680621,device_3548,DE,51.199.60.3,approved,0,,0,5,0,15,shared_device_many_cards
tx_152,card_1198,400000,Visa,credit,FR,m_193,5968,BR,25.86,USD,False,2025-10-14 02:15:47.680621,device_4798,FR,51.37.183.54,approved,0,,0,7,1,15,shared_device_many_cards
tx_153,card_657,520000,Mastercard,debit,US,m_83,4816,DE,217.27,USD,False,2025-11-05 02:16:37.680621,device_2469,AU,101.202.15.242,declined,1,geo_mismatch_cnp_high_risk_mcc,0,5,0,35,"geo_mismatch_cnp,shared_device_many_cards"
tx_154,card_497,510000,Mastercard,credit,CA,m_102,5999,DE,293.59,USD,True,2025-10-29 07:13:59.680621,device_1118,CA,23.151.73.152,approved,0,,0,4,0,0,
tx_155,card_134,400000,Visa,credit,US,m_77,6011,MX,97.41,USD,False,2025-11-13 04:21:57.680621,device_92,US,23.72.63.21,approved,0,,0,6,0,15,shared_device_many_cards
tx_156,card_543,370000,Amex,credit,US,m_166,4816,DE,287.78,USD,False,2025-10-08 10:37:45.680621,device_4692,US,23.43.156.107,approved,0,,0,7,0,15,shared_device_many_cards
tx_157,card_638,400100,Visa,debit,CA,m_185,7995,BR,219.82,USD,False,2025-11-10 08:08:28.680621,device_1735,CA,23.72.82.94,approved,0,,0,3,0,0,
tx_158,card_1179,400000,Visa,credit,AU,m_246,6011,MX,293.99,USD,True,2025-11-01 11:50:23.680621,device_1592,AU,101.27.236.37,approved,0,,0,3,0,0,
tx_159,card_337,370000,Amex,credit,GB,m_50,7995,GB,171.54,USD,False,2025-11-05 04:10:43.680621,device_552,GB,51.101.249.169,approved,0,,0,4,0,0,
tx_160,card_781,400000,Visa,credit,CA,m_180,5411,CA,181.76,USD,True,2025-10-30 17:24:36.680621,device_820,CA,23.35.99.162,approved,0,,0,3,1,0,
tx_161,card_406,370000,Amex,credit,GB,m_183,5411,BR,5.39,USD,False,2025-11-08 20:00:38.680621,device_2505,GB,51.78.186.161,approved,0,,0,4,1,0,
tx_162,card_119,370000,Amex,credit,AU,m_111,4814,DE,96.5,USD,False,2025-10-24 07:52:02.680621,device_40,AU,101.113.223.141,approved,0,,0,6,0,15,shared_device_many_cards
tx_163,card_315,400000,Visa,credit,DE,m_62,5732,GB,581.43,USD,False,2025-10-20 23:51:50.680621,device_2717,DE,51.236.228.183,approved,0,,0,2,0,25,high_amount_cnp
tx_164,card_881,400100,Visa,debit,DE,m_204,4814,DE,156.08,USD,False,2025-11-24 05:38:04.680621,device_4520,DE,51.41.143.71,approved,0,,0,4,0,0,
tx_165,card_180,520000,Mastercard,debit,AU,m_113,6051,CA,763.17,USD,False,2025-11-29 05:58:47.680621,device_1610,AU,101.39.38.9,approved,0,,0,4,0,25,high_amount_cnp
tx_166,card_1198,400000,Visa,credit,FR,m_12,5999,CA,177.46,USD,False,2025-10-10 23:35:48.680621,device_4767,FR,51.108.18.133,approved,0,,0,8,1,15,shared_device_many_cards
tx_167,card_41,530000,Mastercard,prepaid,AU,m_42,6011,GB,257.2,USD,False,2025-11-29 08:26:51.680621,device_3868,AU,101.76.187.200,approved,0,,0,5,0,15,shared_device_many_cards
tx_168,card_390,520000,Mastercard,debit,MX,m_49,5732,CA,635.5,USD,True,2025-12-04 04:46:41.680621,device_2384,MX,101.46.203.186,approved,0,,0,3,0,0,
tx_169,card_395,530000,Mastercard,prepaid,US,m_125,7995,GB,38.88,USD,False,2025-11-25 17:02:36.680621,device_87,US,23.84.71.228,approved,0,,0,4,0,0,
tx_170,card_326,370000,Amex,credit,GB,m_1,6051,FR,786.05,USD,False,2025-10-23 09:55:26.680621,device_1468,GB,51.74.247.183,approved,0,,0,6,0,40,"high_amount_cnp,shared_device_many_cards"
tx_171,card_1018,370000,Amex,credit,BR,m_223,4816,BR,119.49,USD,False,2025-10-11 21:05:38.680621,device_1793,BR,101.118.32.135,approved,0,,0,3,0,0,
tx_172,card_1006,400000,Visa,credit,MX,m_227,4814,FR,81.0,USD,True,2025-10-12 02:39:35.680621,device_1694,DE,51.184.198.240,approved,0,,0,4,0,0,
tx_173,card_878,520000,Mastercard,debit,MX,m_179,6051,CA,347.21,USD,False,2025-11-21 02:18:17.680621,device_381,MX,101.165.52.140,approved,0,,0,2,0,0,
tx_174,card_1105,370000,Amex,credit,MX,m_67,4814,MX,19.84,USD,False,2025-11-02 12:28:47.680621,device_4741,MX,101.89.192.193,approved,0,,0,5,0,15,shared_device_many_cards
tx_175,card_609,400100,Visa,debit,BR,m_241,4816,AU,193.99,USD,False,2025-11-12 10:06:43.680621,device_4815,BR,101.39.128.192,approved,0,,0,6,0,15,shared_device_many_cards
tx_176,card_1158,400000,Visa,credit,DE,m_56,5732,AU,225.12,USD,False,2025-10-29 14:18:06.680621,device_4231,DE,51.176.249.246,approved,0,,0,4,0,0,
tx_177,card_713,520000,Mastercard,debit,CA,m_177,6011,AU,158.13,USD,False,2025-10-08 14:16:57.680621,device_4112,CA,23.225.84.117,approved,0,,0,3,0,0,
tx_178,card_341,510000,Mastercard,credit,GB,m_117,6051,AU,140.64,USD,False,2025-10-15 10:32:14.680621,device_4216,GB,51.108.76.95,approved,0,,0,1,0,0,
tx_179,card_203,530000,Mastercard,prepaid,DE,m_125,7995,GB,656.18,USD,False,2025-10-23 05:34:41.680621,device_2968,DE,51.117.212.169,approved,0,,0,5,0,40,"high_amount_cnp,shared_device_many_cards"
tx_180,card_177,510000,Mastercard,credit,DE,m_111,4814,DE,27.08,USD,False,2025-11-23 16:55:26.680621,device_3923,DE,51.82.210.11,approved,0,,0,5,0,15,shared_device_many_cards
tx_181,card_1084,530000,Mastercard,prepaid,GB,m_134,4814,DE,177.53,USD,True,2025-10-20 08:54:10.680621,device_4699,GB,51.68.20.75,approved,0,,0,6,1,15,shared_device_many_cards
tx_182,card_36,370000,Amex,credit,AU,m_28,5968,AU,63.84,USD,False,2025-10-13 09:11:35.680621,device_1363,AU,101.92.207.9,approved,0,,0,7,0,15,shared_device_many_cards
tx_183,card_26,520000,Mastercard,debit,DE,m_41,6051,FR,187.38,USD,False,2025-11-04 11:24:21.680621,device_703,DE,51.241.246.87,approved,0,,0,7,0,15,shared_device_many_cards
tx_184,card_783,510000,Mastercard,credit,MX,m_53,5732,DE,275.63,USD,True,2025-11-16 20:03:54.680621,device_4923,MX,101.93.135.85,approved,0,,0,4,0,0,
tx_185,card_906,370000,Amex,credit,CA,m_172,5732,FR,90.56,USD,False,2025-11-10 05:23:26.680621,device_3715,CA,23.35.117.193,approved,0,,0,3,0,0,
tx_186,card_1137,520000,Mastercard,debit,GB,m_56,5732,AU,454.61,USD,True,2025-10-18 11:53:44.680621,device_136,GB,51.214.76.49,approved,0,,0,6,0,15,shared_device_many_cards
tx_187,card_566,370000,Amex,credit,MX,m_51,5999,AU,15.83,USD,True,2025-12-06 15:22:33.680621,device_4914,MX,101.60.47.246,approved,0,,0,6,0,15,shared_device_many_cards
tx_188,card_590,400100,Visa,debit,BR,m_102,5999,DE,5.36,USD,False,2025-12-05 13:06:24.680621,device_4418,BR,101.220.215.189,approved,0,,0,2,1,0,
tx_189,card_164,370000,Amex,credit,FR,m_216,5411,US,79.41,USD,False,2025-11-28 09:28:15.680621,device_3515,FR,51.246.195.179,approved,0,,0,3,0,0,
tx_190,card_128,510000,Mastercard,credit,FR,m_240,6011,US,32.63,USD,False,2025-12-02 21:22:03.680621,device_801,FR,51.130.244.119,approved,0,,0,4,0,0,
tx_191,card_236,400100,Visa,debit,DE,m_143,5732,GB,468.49,USD,False,2025-10-16 02:13:04.680621,device_2321,DE,51.209.131.96,approved,0,,0,1,0,0,
tx_192,card_49,400000,Visa,credit,CA,m_147,6011,GB,195.45,USD,True,2025-10-08 15:29:09.680621,device_4735,CA,23.3.192.105,approved,0,,0,5,0,15,shared_device_many_cards
tx_193,card_967,400000,Visa,credit,AU,m_159,6051,FR,295.75,USD,False,2025-11-07 15:00:47.680621,device_3350,AU,101.79.218.129,approved,0,,0,2,0,0,
tx_194,card_418,400000,Visa,credit,DE,m_178,7995,GB,122.66,USD,False,2025-11-02 07:47:19.680621,device_4392,DE,51.187.141.203,approved,0,,0,3,1,0,
tx_195,card_268,370000,Amex,credit,US,m_38,4816,GB,212.68,USD,False,2025-10-27 17:32:58.680621,device_3386,US,23.247.91.189,approved,0,,0,4,0,0,
tx_196,card_762,400000,Visa,credit,DE,m_43,4814,BR,288.41,USD,False,2025-11-23 22:09:06.680621,device_2079,DE,51.176.203.70,declined,0,,0,4,0,0,
tx_197,card_761,370000,Amex,credit,MX,m_39,7995,GB,593.09,USD,False,2025-10-19 12:23:55.680621,device_1883,MX,101.82.51.109,approved,0,,0,9,0,40,"high_amount_cnp,shared_device_many_cards"
tx_198,card_120,400000,Visa,credit,US,m_171,6051,BR,631.99,USD,False,2025-11-26 07:26:06.680621,device_3282,US,23.26.82.199,approved,0,,0,3,0,25,high_amount_cnp
tx_199,card_1067,530000,Mastercard,prepaid,FR,m_219,6011,GB,42.06,USD,False,2025-10-08 11:14:13.680621,device_747,FR,51.241.222.45,approved,0,,0,4,0,0,
tx_200,card_883,520000,Mastercard,debit,AU,m_211,5411,MX,66.87,USD,True,2025-10-29 11:40:15.680621,device_3038,AU,101.19.196.205,approved,0,,0,6,0,15,shared_device_many_cards
tx_201,card_778,400000,Visa,credit,BR,m_173,6051,CA,199.32,USD,False,2025-12-06 13:33:08.680621,device_4269,BR,101.29.89.253,approved,0,,0,4,0,0,
tx_202,card_861,370000,Amex,credit,AU,m_217,4816,US,207.47,USD,False,2025-11-19 13:47:16.680621,device_88,AU,101.146.99.17,approved,0,,0,3,0,0,
tx_203,card_262,510000,Mastercard,credit,FR,m_124,5968,AU,68.5,USD,False,2025-12-05 03:52:47.680621,device_4183,FR,51.118.86.18,approved,0,,0,4,0,0,
tx_204,card_82,400000,Visa,credit,CA,m_13,5732,FR,509.82,USD,True,2025-10-07 23:34:41.680621,device_1290,CA,23.141.204.180,approved,0,,0,2,0,0,
tx_205,card_486,530000,Mastercard,prepaid,DE,m_6,5968,GB,196.83,USD,False,2025-11-15 07:39:32.680621,device_3322,DE,51.35.46.145,approved,0,,0,2,0,0,
tx_206,card_372,520000,Mastercard,debit,CA,m_79,6051,GB,724.07,USD,False,2025-12-01 05:44:19.680621,device_4776,CA,23.141.115.99,declined,0,,0,4,0,35,"high_amount_cnp,declined_high_amount"
tx_207,card_1009,510000,Mastercard,credit,US,m_108,4816,GB,266.64,USD,False,2025-11-21 02:34:27.680621,device_3310,US,23.133.89.208,approved,0,,0,2,0,0,
tx_208,card_464,370000,Amex,credit,BR,m_84,4814,MX,160.39,USD,False,2025-12-01 04:36:46.680621,device_593,DE,51.59.131.128,approved,0,,0,2,0,20,geo_mismatch_cnp
tx_209,card_386,510000,Mastercard,credit,BR,m_68,7995,GB,626.02,USD,False,2025-11-19 22:38:04.680621,device_3090,BR,101.124.173.234,approved,0,,0,1,0,25,high_amount_cnp
tx_210,card_556,400000,Visa,credit,CA,m_49,5732,CA,509.53,USD,False,2025-12-03 22:18:49.680621,device_225,CA,23.132.34.195,approved,0,,0,2,1,25,high_amount_cnp
tx_211,card_757,370000,Amex,credit,MX,m_28,5968,AU,21.4,USD,False,2025-10-29 08:26:12.680621,device_1884,MX,101.211.180.4,approved,0,,0,3,0,0,
tx_212,card_1026,400000,Visa,credit,US,m_227,4814,FR,282.48,USD,False,2025-11-02 12:33:29.680621,device_2034,US,23.204.175.38,approved,0,,0,5,0,15,shared_device_many_cards
tx_213,card_1000,370000,Amex,credit,FR,m_39,7995,GB,327.22,USD,False,2025-11-30 19:06:27.680621,device_1463,FR,51.181.111.137,approved,0,,0,2,0,0,
tx_214,card_1032,400100,Visa,debit,CA,m_11,7995,US,112.19,USD,False,2025-10-25 16:49:39.680621,device_1558,CA,23.102.120.123,approved,0,,0,4,0,0,
tx_215,card_719,400000,Visa,credit,AU,m_178,7995,GB,865.72,USD,False,2025-11-02 17:20:53.680621,device_1694,AU,101.182.79.54,approved,0,,0,4,0,25,high_amount_cnp
tx_216,card_340,520000,Mastercard,debit,MX,m_63,5999,GB,239.25,USD,True,2025-10-15 13:47:53.680621,device_4036,MX,101.21.246.190,approved,0,,0,3,0,0,
tx_217,card_303,510000,Mastercard,credit,US,m_249,5411,FR,81.54,USD,False,2025-11-24 18:08:42.680621,device_4707,US,23.251.93.143,approved,0,,0,5,0,15,shared_device_many_cards
tx_218,card_850,370000,Amex,credit,DE,m_34,5732,DE,398.95,USD,True,2025-12-02 22:38:10.680621,device_1051,DE,51.216.244.16,approved,0,,0,4,0,0,
tx_219,card_375,510000,Mastercard,credit,MX,m_183,5411,BR,2.36,USD,False,2025-11-15 04:20:08.680621,device_1432,MX,101.61.235.161,approved,0,,0,6,1,15,shared_device_many_cards
tx_220,card_1104,400000,Visa,credit,MX,m_196,6011,CA,46.46,USD,False,2025-10-09 02:27:05.680621,device_1727,MX,101.51.166.185,approved,0,,0,7,0,15,shared_device_many_cards
tx_221,card_819,400000,Visa,credit,FR,m_245,4816,FR,130.24,USD,False,2025-12-06 10:47:07.680621,device_2128,FR,51.134.121.137,approved,0,,0,6,0,15,shared_device_many_cards
tx_222,card_1174,510000,Mastercard,credit,MX,m_63,5999,GB,284.12,USD,False,2025-12-06 11:29:53.680621,device_2811,MX,101.255.217.107,approved,0,,0,2,0,0,
tx_223,card_1085,400000,Visa,credit,DE,m_27,4814,AU,250.88,USD,False,2025-11-13 02:27:11.680621,device_2991,DE,51.143.230.92,approved,0,,0,3,1,0,
tx_224,card_920,370000,Amex,credit,GB,m_149,4816,BR,44.57,USD,False,2025-12-02 10:23:24.680621,device_1075,GB,51.117.51.138,declined,0,,0,5,0,15,shared_device_many_cards
tx_225,card_290,520000,Mastercard,debit,MX,m_142,4816,MX,92.96,USD,False,2025-10-30 20:22:29.680621,device_4550,MX,101.195.100.74,approved,0,,0,2,0,0,
tx_226,card_522,510000,Mastercard,credit,FR,m_237,6051,FR,657.78,USD,False,2025-10-22 11:22:52.680621,device_3875,FR,51.90.215.255,approved,0,,0,5,0,40,"high_amount_cnp,shared_device_many_cards"
tx_227,card_101,400100,Visa,debit,FR,m_94,5732,MX,60.12,USD,True,2025-11-27 03:37:20.680621,device_4375,FR,51.249.153.128,approved,0,,0,7,0,15,shared_device_many_cards
tx_228,card_225,400000,Visa,credit,FR,m_44,6011,US,37.97,USD,False,2025-12-02 02:03:33.680621,device_391,FR,51.83.30.110,approved,0,,0,4,0,0,
tx_229,card_436,510000,Mastercard,credit,AU,m_97,6011,GB,86.59,USD,False,2025-11-23 05:19:34.680621,device_789,AU,101.171.133.184,approved,0,,0,7,0,15,shared_device_many_cards
tx_230,card_195,510000,Mastercard,credit,BR,m_160,5732,CA,445.89,USD,True,2025-12-01 01:57:29.680621,device_2112,BR,101.210.62.179,approved,0,,0,4,0,0,
tx_231,card_1191,520000,Mastercard,debit,AU,m_144,4816,MX,217.39,USD,False,2025-12-05 18:00:11.680621,device_1630,AU,101.89.145.181,approved,0,,0,3,0,0,
tx_232,card_278,510000,Mastercard,credit,GB,m_110,6011,MX,18.44,USD,True,2025-11-26 12:19:51.680621,device_3994,GB,51.228.40.195,approved,0,,0,2,0,0,
tx_233,card_420,530000,Mastercard,prepaid,MX,m_63,5999,GB,8.05,USD,False,2025-11-21 23:31:46.680621,device_1187,MX,101.172.215.207,approved,0,,0,5,1,15,shared_device_many_cards
tx_234,card_1099,400000,Visa,credit,US,m_101,7995,GB,493.24,USD,False,2025-10-14 21:09:09.680621,device_649,US,23.116.160.162,approved,0,,0,2,0,0,
tx_235,card_385,400000,Visa,credit,MX,m_10,7995,BR,118.23,USD,False,2025-11-05 05:49:06.680621,device_2192,MX,101.202.138.227,approved,0,,0,2,0,0,
tx_236,card_995,520000,Mastercard,debit,AU,m_47,5411,FR,22.04,USD,False,2025-11-12 05:08:39.680621,device_4809,AU,101.230.211.85,approved,0,,0,4,0,0,
tx_237,card_1184,510000,Mastercard,credit,US,m_242,5411,AU,100.21,USD,True,2025-10-10 04:44:18.680621,device_1025,US,23.128.40.107,approved,0,,0,4,0,0,
tx_238,card_1139,530000,Mastercard,prepaid,AU,m_248,5968,CA,117.58,USD,False,2025-10-24 03:50:18.680621,device_3253,AU,101.27.13.203,approved,1,high_risk_bin_mcc,1,3,0,0,
tx_239,card_640,400100,Visa,debit,GB,m_196,6011,CA,293.17,USD,False,2025-10-16 00:53:53.680621,device_852,GB,51.79.43.199,approved,0,,0,2,0,0,
tx_240,card_1124,400000,Visa,credit,MX,m_226,5732,US,399.97,USD,True,2025-10-31 23:23:04.680621,device_2328,MX,101.64.67.87,approved,0,,0,3,0,0,
tx_241,card_203,530000,Mastercard,prepaid,DE,m_225,5732,AU,372.7,USD,True,2025-11-11 14:24:33.680621,device_2665,DE,51.239.139.227,approved,0,,0,6,0,15,shared_device_many_cards
tx_242,card_639,400100,Visa,debit,DE,m_57,5999,MX,191.91,USD,True,2025-11-29 07:32:24.680621,device_1451,DE,51.233.222.158,approved,0,,0,3,0,0,
tx_243,card_801,510000,Mastercard,credit,BR,m_214,5732,CA,469.04,USD,False,2025-11-23 17:14:19.680621,device_4421,BR,101.45.226.157,approved,0,,0,3,0,0,
tx_244,card_1021,520000,Mastercard,debit,CA,m_184,7995,DE,368.2,USD,False,2025-11-12 11:14:44.680621,device_3377,CA,23.155.5.0,approved,0,,0,5,0,15,shared_device_many_cards
tx_245,card_666,510000,Mastercard,credit,AU,m_29,6051,FR,444.78,USD,False,2025-11-27 18:19:26.680621,device_1117,AU,101.240.4.251,approved,0,,0,3,0,0,
tx_246,card_116,400100,Visa,debit,FR,m_64,7995,BR,217.48,USD,False,2025-11-23 06:33:20.680621,device_2455,FR,51.220.149.118,approved,0,,0,3,0,0,
tx_247,card_520,530000,Mastercard,prepaid,AU,m_208,5968,CA,65.52,USD,False,2025-10-08 15:43:40.680621,device_4491,AU,101.223.202.127,approved,0,,0,2,0,0,
tx_248,card_737,520000,Mastercard,debit,US,m_204,4814,DE,108.18,USD,True,2025-11-14 19:01:47.680621,device_3100,US,23.40.216.122,approved,0,,0,4,1,0,
tx_249,card_879,510000,Mastercard,credit,US,m_117,6051,AU,609.87,USD,False,2025-11-27 02:41:51.680621,device_2228,US,23.137.211.96,approved,0,,0,5,0,40,"high_amount_cnp,shared_device_many_cards"
tx_250,card_76,520000,Mastercard,debit,AU,m_85,6051,CA,648.77,USD,False,2025-10-14 14:26:29.680621,device_1495,AU,101.56.233.231,approved,0,,0,4,0,25,high_amount_cnp
tx_251,card_966,510000,Mastercard,credit,FR,m_153,4814,BR,249.75,USD,True,2025-11-24 17:20:33.680621,device_1539,FR,51.77.25.11,approved,0,,0,2,0,0,
tx_252,card_1068,520000,Mastercard,debit,FR,m_107,4814,GB,290.93,USD,True,2025-10-17 21:13:24.680621,device_2312,FR,51.224.4.119,approved,0,,0,5,0,15,shared_device_many_cards
tx_253,card_175,520000,Mastercard,debit,FR,m_249,5411,FR,30.11,USD,True,2025-10-09 09:13:12.680621,device_4044,FR,51.215.159.255,approved,0,,0,3,0,0,
tx_254,card_992,510000,Mastercard,credit,FR,m_23,5999,US,19.45,USD,False,2025-11-21 23:22:19.680621,device_260,FR,51.74.28.136,approved,0,,0,2,0,0,
tx_255,card_169,520000,Mastercard,debit,US,m_32,5732,MX,562.6,USD,False,2025-10-14 21:14:50.680621,device_4450,US,23.98.128.195,approved,0,,0,1,0,25,high_amount_cnp
tx_256,card_861,370000,Amex,credit,AU,m_221,7995,BR,147.93,USD,False,2025-10-09 04:18:18.680621,device_1000,AU,101.127.197.226,declined,0,,0,4,0,0,
tx_257,card_61,530000,Mastercard,prepaid,CA,m_32,5732,MX,555.19,USD,True,2025-10-11 04:59:36.680621,device_1632,CA,23.48.106.242,approved,0,,0,5,0,15,shared_device_many_cards
tx_258,card_372,520000,Mastercard,debit,CA,m_123,5968,AU,194.15,USD,False,2025-11-14 17:37:51.680621,device_2557,CA,23.81.21.62,approved,0,,0,3,0,0,
tx_259,card_1153,400100,Visa,debit,BR,m_162,6011,AU,281.66,USD,True,2025-11-05 23:11:37.680621,device_1628,BR,101.26.111.57,approved,0,,0,4,0,0,
tx_260,card_955,400000,Visa,credit,FR,m_8,5732,MX,260.81,USD,True,2025-11-19 02:34:43.680621,device_2659,FR,51.141.61.202,approved,0,,0,3,0,0,
tx_261,card_225,400000,Visa,credit,FR,m_90,6011,CA,107.76,USD,False,2025-10-08 19:43:01.680621,device_345,FR,51.243.79.190,approved,0,,0,3,0,0,
tx_262,card_1082,510000,Mastercard,credit,AU,m_23,5999,US,148.35,USD,False,2025-11-01 02:28:25.680621,device_1292,AU,101.173.30.30,approved,0,,0,7,0,15,shared_device_many_cards
tx_263,card_1109,530000,Mastercard,prepaid,US,m_224,5999,DE,185.6,USD,True,2025-10-22 21:33:53.680621,device_4394,US,23.64.249.119,approved,0,,0,1,0,0,
tx_264,card_502,370000,Amex,credit,DE,m_43,4814,BR,290.7,USD,True,2025-12-01 03:57:34.680621,device_2846,DE,51.224.98.10,approved,0,,0,1,1,0,
tx_265,card_426,510000,Mastercard,credit,MX,m_226,5732,US,531.62,USD,False,2025-11-11 17:29:58.680621,device_1104,MX,101.20.248.224,approved,0,,0,5,0,40,"high_amount_cnp,shared_device_many_cards"
tx_266,card_59,520000,Mastercard,debit,US,m_237,6051,FR,789.44,USD,False,2025-12-01 05:31:51.680621,device_2415,US,23.95.178.165,approved,0,,0,2,0,25,high_amount_cnp
tx_267,card_945,370000,Amex,credit,FR,m_128,5732,MX,400.39,USD,False,2025-11-03 16:27:40.680621,device_4905,FR,51.82.35.79,approved,0,,0,3,0,0,
tx_268,card_774,520000,Mastercard,debit,AU,m_163,6011,AU,293.18,USD,False,2025-11-02 12:33:25.680621,device_4437,AU,101.0.194.94,approved,0,,0,6,0,15,shared_device_many_cards
tx_269,card_545,520000,Mastercard,debit,US,m_131,6051,US,901.1,USD,False,2025-10-09 18:31:45.680621,device_2983,US,23.32.198.97,approved,0,,0,5,0,40,"high_amount_cnp,shared_device_many_cards"
tx_270,card_378,400000,Visa,credit,FR,m_26,5732,CA,377.4,USD,False,2025-11-25 06:16:56.680621,device_4518,FR,51.144.165.209,approved,0,,0,2,0,0,
tx_271,card_678,400100,Visa,debit,CA,m_72,5999,MX,154.53,USD,False,2025-10-18 16:18:32.680621,device_789,CA,23.34.22.66,approved,0,,0,7,0,15,shared_device_many_cards
tx_272,card_538,400000,Visa,credit,GB,m_161,4814,CA,119.06,USD,True,2025-10-10 23:46:55.680621,device_1656,GB,51.98.50.16,approved,0,,0,3,1,0,
tx_273,card_203,530000,Mastercard,prepaid,DE,m_166,4816,DE,248.55,USD,False,2025-12-02 09:27:49.680621,device_3184,DE,51.131.25.187,approved,0,,0,1,0,0,
tx_274,card_256,530000,Mastercard,prepaid,BR,m_174,7995,US,395.4,USD,False,2025-10-29 09:13:48.680621,device_4964,BR,101.106.251.40,approved,0,,0,2,0,0,
tx_275,card_220,400100,Visa,debit,GB,m_238,7995,FR,645.4,USD,False,2025-11-22 09:33:56.680621,device_498,GB,51.212.188.29,approved,0,,0,2,0,25,high_amount_cnp
tx_276,card_813,400000,Visa,credit,AU,m_192,6011,CA,270.06,USD,False,2025-11-02 18:18:15.680621,device_4334,AU,101.36.155.39,approved,0,,0,5,0,15,shared_device_many_cards
tx_277,card_656,530000,Mastercard,prepaid,BR,m_72,5999,MX,136.85,USD,False,2025-11-27 09:23:50.680621,device_796,BR,101.118.197.97,approved,0,,0,3,0,0,
tx_278,card_879,510000,Mastercard,credit,US,m_204,4814,DE,43.95,USD,True,2025-11-01 02:34:07.680621,device_4670,US,23.91.212.54,approved,0,,0,1,0,0,
tx_279,card_638,400100,Visa,debit,CA,m_123,5968,AU,246.95,USD,False,2025-12-02 22:23:58.680621,device_2933,CA,23.218.53.85,approved,0,,0,5,0,15,shared_device_many_cards
tx_280,card_266,510000,Mastercard,credit,CA,m_66,6011,BR,34.79,USD,False,2025-11-30 08:25:16.680621,device_3290,CA,23.80.226.180,approved,0,,0,1,0,0,
tx_281,card_476,400100,Visa,debit,FR,m_89,6051,FR,637.62,USD,False,2025-11-07 13:16:23.680621,device_4507,FR,51.166.190.211,declined,0,,0,2,0,35,"high_amount_cnp,declined_high_amount"
